,content,date,text,Length,sid_sentiment,finbert_label
11986,"['buy', 'readi', 'rough', 'ride']",20140916 1610120000,buy readi rough ride,4,0.0,0
11987,"['buy', 'readi', 'rough', 'ride']",20140916 1610120000,buy readi rough ride,4,0.0,0
11988,"['news', 'plan', 'us', 'news', 'world', 'report']",20140916 1609540000,news plan us news world report,6,0.0,0
11989,"['news', 'small', 'increas', 'price', 'puzzl', 'new', 'york', 'time']",20140916 1609510000,news small increas price puzzl new york time,8,0.0,0
11990,"['list', 'sept', 'pend']",20140916 1609040000,list sept pend,3,0.0,0
11991,"['trigger', 'via']",20140916 1608590000,trigger via,2,0.0,0
11992,"['invest', 'stock', 'baba']",20140916 1608590000,invest stock baba,3,0.0,0
11993,"['new', 'path', 'us']",20140916 1608470000,new path us,3,0.0,0
11994,"['seven', 'soar', 'gain']",20140916 1608450000,seven soar gain,3,0.5267,0
11995,"['invest', 'stock', 'baba']",20140916 1608350000,invest stock baba,3,0.0,0
11996,"['price', 'rang', 'strong', 'demand']",20140916 1608340000,price rang strong demand,4,0.4215,1
11997,"['target', 'billion', 'new', 'york', 'time']",20140916 1608110000,target billion new york time,5,0.0,0
11998,"['price', 'rang', 'strong', 'demand']",20140916 1608060000,price rang strong demand,4,0.4215,1
11999,['plan'],20140916 1607440000,plan,1,0.0,0
12000,"['final', 'sera']",20140916 1607180000,final sera,2,0.0,0
12001,"['rang', 'price', 'rais']",20140916 1607010000,rang price rais,3,0.0,0
12002,"['price', 'rang', 'strong', 'demand']",20140916 1606530000,price rang strong demand,4,0.4215,1
12003,"['stay', 'away']",20140916 1606360000,stay away,2,0.0,0
12004,"['list', 'sept', 'pend']",20140916 1606160000,list sept pend,3,0.0,0
12005,"['small', 'hike', 'leav', 'room', 'see']",20140916 1605590000,small hike leav room see,5,0.0,0
12006,"['price', 'rang', 'share']",20140916 1605440000,price rang share,3,0.296,0
12007,"['price', 'rang', 'share']",20140916 1605440000,price rang share,3,0.296,0
12008,"['price', 'rang', 'share']",20140916 1605440000,price rang share,3,0.296,0
12009,"['price', 'rang', 'share']",20140916 1605430000,price rang share,3,0.296,0
12010,"['price', 'rang', 'share']",20140916 1605430000,price rang share,3,0.296,0
12011,"['price', 'rang', 'share']",20140916 1605390000,price rang share,3,0.296,0
12012,"['market', 'day', 'retail', 'ad', 'shift', 'appl']",20140916 1605380000,market day retail ad shift appl,6,0.0,0
12013,"['biggest', 'time']",20140916 1605220000,biggest time,2,0.0,0
12014,"['price', 'rang', 'share']",20140916 1605140000,price rang share,3,0.296,0
12015,"['tech', 'stock', 'get', 'ahead']",20140916 1605140000,tech stock get ahead,4,0.0,0
12016,"['price', 'rang', 'share']",20140916 1605130000,price rang share,3,0.296,0
12017,"['list', 'sept', 'pend']",20140916 1605090000,list sept pend,3,0.0,0
12018,"['list', 'sept', 'pend']",20140916 1604510000,list sept pend,3,0.0,0
12019,['plan'],20140916 1604500000,plan,1,0.0,0
12020,"['list', 'sept', 'pend']",20140916 1604400000,list sept pend,3,0.0,0
12021,"['pois', 'make', 'histori', 'morn', 'money', 'memo', 'first', 'public', 'stock', 'sale']",20140916 1604370000,pois make histori morn money memo first public stock sale,10,0.0,0
12022,"['fox', 'price', 'rang', 'strong', 'demand']",20140916 1604170000,fox price rang strong demand,5,0.4215,1
12023,"['list', 'sept', 'pend']",20140916 1604160000,list sept pend,3,0.0,0
12024,"['price', 'rang', 'us', 'share']",20140916 1603540000,price rang us share,4,0.296,0
12025,"['worri', 'consid', 'versu']",20140916 1603510000,worri consid versu,3,0.0,0
12026,"['top', 'stori', 'ahead', 'blockbust', 'price', 'rang', 'sh', 'see']",20140916 1603330000,top stori ahead blockbust price rang sh see,8,0.2023,0
12027,"['list', 'sept', 'pend']",20140916 1603310000,list sept pend,3,0.0,0
12028,"['group', 'hold', 'boost', 'size', 'overwhelm', 'demand', 'report', 'econom', 'time', 'news']",20140916 1603300000,group hold boost size overwhelm demand report econom time news,10,0.128,0
12029,"['list', 'sept', 'pend']",20140916 1603250000,list sept pend,3,0.0,0
12030,"['list', 'pend']",20140916 1603190000,list pend,2,0.0,0
12031,"['price', 'rang', 'share']",20140916 1603090000,price rang share,3,0.296,0
12032,"['continu', 'grow']",20140916 1602500000,continu grow,2,0.0,0
12033,"['seven', 'soar', 'gain']",20140916 1602240000,seven soar gain,3,0.5267,0
12034,['baba'],20140916 1602120000,baba,1,0.0,0
12035,"['may', 'rais', 'billion', 'wow']",20140916 1601390000,may rais billion wow,4,0.5859,0
12036,"['price', 'rang', 'us', 'share', 'baba']",20140916 1601290000,price rang us share baba,5,0.296,0
12037,"['list', 'sept', 'pend']",20140916 1601250000,list sept pend,3,0.0,0
12038,"['list', 'pend', 'via']",20140916 1601180000,list pend via,3,0.0,0
12039,"['prime', 'news']",20140916 1600420000,prime news,2,0.0,0
12040,"['drive', 'tech', 'news', 'career']",20140916 1600010000,drive tech news career,4,0.0,0
12041,"['plan', 'news', 'career']",20140916 1559520000,plan news career,3,0.0,0
12042,"['plan', 'plan', 'compani', 'rais', 'share']",20140916 1558200000,plan plan compani rais share,5,0.296,0
12043,"['price', 'rang', 'strong', 'demand']",20140916 1558180000,price rang strong demand,4,0.4215,1
12044,['plan'],20140916 1558170000,plan,1,0.0,0
12045,['plan'],20140916 1558030000,plan,1,0.0,0
12046,"['price', 'rang', 'strong', 'demand']",20140916 1557310000,price rang strong demand,4,0.4215,1
12047,"['list', 'sept', 'pend']",20140916 1557080000,list sept pend,3,0.0,0
12048,"['jack', 'dari', 'pekan']",20140916 1556540000,jack dari pekan,3,0.0,0
12049,"['stock', 'lost', 'year', 'buck', 'trend', 'prof']",20140916 1556400000,stock lost year buck trend prof,6,-0.3182,-1
12050,"['finish', 'strategi', 'upcom', 'excit']",20140916 1556260000,finish strategi upcom excit,4,0.0,0
12051,"['worri', 'consid', 'versu']",20140916 1556080000,worri consid versu,3,0.0,0
12052,"['appl', 'top', 'wake']",20140916 1555480000,appl top wake,3,0.2023,0
12053,"['price', 'news']",20140916 1555420000,price news,2,0.0,0
12054,"['price', 'news']",20140916 1555410000,price news,2,0.0,0
12055,"['price', 'news']",20140916 1555410000,price news,2,0.0,0
12056,"['price', 'news']",20140916 1555410000,price news,2,0.0,0
12057,"['price', 'wa', 'news']",20140916 1555400000,price wa news,3,0.0,0
12058,"['price', 'news']",20140916 1555390000,price news,2,0.0,0
12059,"['price', 'news']",20140916 1555390000,price news,2,0.0,0
12060,"['price', 'news']",20140916 1555390000,price news,2,0.0,0
12061,"['next', 'price', 'rang', 'us', 'share', 'baba']",20140916 1555110000,next price rang us share baba,6,0.296,0
12062,"['video', 'bonanza', 'select']",20140916 1554580000,video bonanza select,3,0.0,0
12063,"['price', 'rang', 'strong', 'demand']",20140916 1554130000,price rang strong demand,4,0.4215,1
12064,"['sept', 'big', 'day', 'major', 'biggest', 'independ', 'vote']",20140916 1553480000,sept big day major biggest independ vote,7,0.0,0
12065,"['price', 'rang', 'strong', 'demand']",20140916 1552540000,price rang strong demand,4,0.4215,1
12066,"['price', 'rang', 'strong', 'demand']",20140916 1552520000,price rang strong demand,4,0.4215,1
12067,"['price', 'rang', 'strong', 'demand']",20140916 1552520000,price rang strong demand,4,0.4215,1
12068,"['price', 'rang', 'strong', 'demand']",20140916 1552500000,price rang strong demand,4,0.4215,1
12069,"['trigger', 'via']",20140916 1552500000,trigger via,2,0.0,0
12070,"['price', 'rang', 'strong', 'demand']",20140916 1552490000,price rang strong demand,4,0.4215,1
12071,"['price', 'rang', 'strong', 'demand']",20140916 1552480000,price rang strong demand,4,0.4215,1
12072,"['price', 'rang', 'strong', 'demand']",20140916 1552480000,price rang strong demand,4,0.4215,1
12073,"['price', 'rang', 'strong', 'demand']",20140916 1552460000,price rang strong demand,4,0.4215,1
12074,"['price', 'rang', 'strong', 'demand']",20140916 1552430000,price rang strong demand,4,0.4215,1
12075,"['buy', 'ride', 'craze', 'that', 'buy', 'sell']",20140916 1552190000,buy ride craze that buy sell,6,-0.1531,0
12076,"['price', 'rang', 'strong', 'demand']",20140916 1552180000,price rang strong demand,4,0.4215,1
12077,"['price', 'rang', 'strong', 'demand']",20140916 1552110000,price rang strong demand,4,0.4215,1
12078,"['price', 'rang', 'strong', 'demand']",20140916 1551580000,price rang strong demand,4,0.4215,1
12079,"['price', 'rang', 'us', 'share', 'baba']",20140916 1551410000,price rang us share baba,5,0.296,0
12080,['highli'],20140916 1551200000,highli,1,0.0,0
12081,"['news', 'list', 'sept', 'pend']",20140916 1550450000,news list sept pend,4,0.0,0
12082,"['releas', 'geni', 'bid', 'rais']",20140916 1550410000,releas geni bid rais,4,0.0,0
12083,"['lot', 'next', 'hurt']",20140916 1550310000,lot next hurt,3,-0.5267,0
12084,"['conglomer', 'big', 'cash', 'hoard', 'big']",20140916 1550300000,conglomer big cash hoard big,5,0.0,0
12085,"['seven', 'soar', 'gain']",20140916 1550110000,seven soar gain,3,0.5267,0
12086,"['list', 'sept', 'pend']",20140916 1549070000,list sept pend,3,0.0,0
12087,"['much', 'make']",20140916 1547300000,much make,2,0.0,0
12088,"['null', 'null', 'null', 'null', 'list', 'sept', 'pend']",20140916 1547150000,null null null null list sept pend,7,0.0,0
12089,"['boost', 'price', 'strong', 'demand', 'via']",20140916 1547140000,boost price strong demand via,5,0.6705,0
12090,"['list', 'sept', 'pend', 'list']",20140916 1547110000,list sept pend list,4,0.0,0
12091,"['list', 'sept', 'pend']",20140916 1546510000,list sept pend,3,0.0,0
12092,"['list', 'sept', 'pend', 'list']",20140916 1546400000,list sept pend list,4,0.0,0
12093,"['list', 'sept', 'pend', 'list']",20140916 1546350000,list sept pend list,4,0.0,0
12094,"['list', 'sept', 'pend', 'list']",20140916 1546340000,list sept pend list,4,0.0,0
12095,"['list', 'sept', 'pend', 'list']",20140916 1546310000,list sept pend list,4,0.0,0
12096,"['seven', 'soar', 'gain']",20140916 1546240000,seven soar gain,3,0.5267,0
12097,"['silicon', 'valley', 'interest', 'short', 'video', 'current', 'market', 'china', 'busi']",20140916 1546110000,silicon valley interest short video current market china busi,9,0.4588,0
12098,"['demand', 'overwhelm', 'tweak', 'small', 'baba']",20140916 1545580000,demand overwhelm tweak small baba,5,-0.296,1
12099,"['seven', 'soar', 'benefit', 'us', 'retail', 'china']",20140916 1545050000,seven soar benefit us retail china,6,0.4588,-1
12100,"['repeat', 'kyle']",20140916 1542220000,repeat kyle,2,0.0,0
12101,"['share', 'sale', 'rais', 'record']",20140916 1542130000,share sale rais record,4,0.296,0
12102,['demand'],20140916 1542070000,demand,1,-0.128,0
12103,['price'],20140916 1542050000,price,1,0.0,0
12104,"['small', 'hike', 'leav', 'room']",20140916 1541550000,small hike leav room,4,0.0,0
12105,"['monitor', 'shut', 'tech', 'stock', 'consid', 'instead']",20140916 1541190000,monitor shut tech stock consid instead,6,0.0,0
12106,"['possibl', 'billion', 'baba']",20140916 1541020000,possibl billion baba,3,0.0,0
12107,"['group', 'snap', 'prefer', 'set', 'profit']",20140916 1540370000,group snap prefer set profit,5,0.4404,0
12108,"['news', 'technolog', 'news', 'list', 'sept', 'pend']",20140916 1540320000,news technolog news list sept pend,6,0.0,0
12109,"['news', 'list', 'sept', 'pend']",20140916 1540230000,news list sept pend,4,0.0,0
12110,"['de', 'la', 'fed', 'la']",20140916 1539290000,de la fed la,4,0.0,0
12111,"['might', 'want', 'read', 'still', 'wonder', 'exactli', 'biggest', 'ever', 'us', 'via']",20140916 1538390000,might want read still wonder exactli biggest ever us via,10,0.0772,0
12112,"['list', 'sept', 'pend']",20140916 1537200000,list sept pend,3,0.0,0
12113,"['price', 'raven', 'appetit']",20140916 1537150000,price raven appetit,3,0.0,0
12114,"['list', 'sept', 'pend', 'busi']",20140916 1536430000,list sept pend busi,4,0.0,0
12115,"['list', 'sept', 'pend']",20140916 1536140000,list sept pend,3,0.0,0
12116,"['fear', 'splashi', 'site']",20140916 1536090000,fear splashi site,3,-0.4939,0
12117,"['fear', 'splashi', 'site']",20140916 1536070000,fear splashi site,3,-0.4939,0
12118,"['la', 'da', 'di']",20140916 1533530000,la da di,3,0.0,0
12119,"['fear', 'splashi', 'site', 'scare']",20140916 1533510000,fear splashi site scare,4,-0.7506,0
12120,"['suck', 'billion', 'investor', 'fund', 'market', 'temporarili', 'someon', 'explain', 'reason', 'excit']",20140916 1532550000,suck billion investor fund market temporarili someon explain reason excit,10,-0.4404,0
12121,"['list', 'sept', 'pend']",20140916 1532210000,list sept pend,3,0.0,0
12122,"['use', 'make', 'brightli', 'color', 'pant', 'understand', 'compani', 'behind', 'biggest', 'ever']",20140916 1532080000,use make brightli color pant understand compani behind biggest ever,10,0.0,0
12123,"['great', 'opportun', 'appl', 'loco']",20140916 1531510000,great opportun appl loco,4,0.6249,0
12124,"['headlin', 'secret', 'reason', 'fear', 'splashi']",20140916 1531430000,headlin secret reason fear splashi,5,-0.4939,0
12125,"['busi', 'list', 'sept', 'pend']",20140916 1531260000,busi list sept pend,4,0.0,0
12126,"['big', 'cash', 'hoard', 'big']",20140916 1531220000,big cash hoard big,4,0.0,0
12127,"['price', 'rang', 'market', 'debut', 'via']",20140916 1531110000,price rang market debut via,5,0.0,0
12128,"['price', 'rang', 'could', 'rais', 'billion']",20140916 1530250000,price rang could rais billion,5,0.0,0
12129,"['know', 'great', 'investor', 'compani']",20140916 1530240000,know great investor compani,4,0.6249,0
12130,"['learn', 'bullish', 'opportun', 'ahead', 'baba', 'follow', 'china']",20140916 1530130000,learn bullish opportun ahead baba follow china,7,0.0,0
12132,"['list', 'sept', 'pend']",20140916 1529590000,list sept pend,3,0.0,0
12133,"['list', 'sept', 'pend']",20140916 1529580000,list sept pend,3,0.0,0
12134,"['shut', 'tech', 'stock', 'consid', 'instead', 'scienc', 'monitor']",20140916 1529580000,shut tech stock consid instead scienc monitor,7,0.0,0
12135,"['list', 'sept', 'pend']",20140916 1529220000,list sept pend,3,0.0,0
12136,"['small', 'hike', 'leav', 'room', 'financ', 'stock']",20140916 1529120000,small hike leav room financ stock,6,0.0,0
12137,"['null', 'null', 'null', 'list', 'sept', 'pend']",20140916 1528560000,null null null list sept pend,6,0.0,0
12138,"['jack', 'chairman', 'group', 'ge']",20140916 1528510000,jack chairman group ge,4,0.0,0
12139,"['massiv', 'got', 'even', 'bigger']",20140916 1528350000,massiv got even bigger,4,0.0,0
12140,"['list', 'sept', 'pend']",20140916 1528240000,list sept pend,3,0.0,0
12141,"['shut', 'tech', 'ta', 'air']",20140916 1527510000,shut tech ta air,4,0.0,0
12142,"['list', 'sept', 'pend']",20140916 1527500000,list sept pend,3,0.0,0
12143,"['list', 'sept', 'pend']",20140916 1527500000,list sept pend,3,0.0,0
12144,"['list', 'sept', 'pend']",20140916 1527450000,list sept pend,3,0.0,0
12145,"['baba', 'upcom', 'yahoo', 'buy']",20140916 1527120000,baba upcom yahoo buy,4,0.0,0
12146,"['fed', 'rate', 'speech', 'market']",20140916 1526180000,fed rate speech market,4,0.0,0
12147,"['ye', 'massiv', 'futur', 'less', 'clear']",20140916 1526100000,ye massiv futur less clear,5,0.3197,0
12148,"['demand', 'may', 'sink', 'tech', 'stock']",20140916 1525510000,demand may sink tech stock,5,-0.128,-1
12149,"['list', 'sept', 'pend']",20140916 1525360000,list sept pend,3,0.0,0
12150,"['share', 'price', 'rang']",20140916 1525300000,share price rang,3,0.296,0
12151,"['massiv', 'got', 'even', 'bigger']",20140916 1525110000,massiv got even bigger,4,0.0,0
12152,"['fear', 'splashi', 'site', 'scare']",20140916 1524380000,fear splashi site scare,4,-0.7506,0
12153,"['fear', 'splashi', 'site', 'scare']",20140916 1524370000,fear splashi site scare,4,-0.7506,0
12154,"['fear', 'splashi', 'site', 'scare']",20140916 1524360000,fear splashi site scare,4,-0.7506,0
12155,"['world', 'bonanza', 'select', 'media', 'video', 'news']",20140916 1524360000,world bonanza select media video news,6,0.0,0
12156,"['shut', 'tech', 'stock', 'instead']",20140916 1524330000,shut tech stock instead,4,0.0,-1
12157,"['price', 'rang', 'strong', 'demand']",20140916 1524180000,price rang strong demand,4,0.4215,1
12158,"['demand', 'yahoo', 'financ', 'canada', 'via']",20140916 1524170000,demand yahoo financ canada via,5,-0.128,0
12159,"['de', 'para', 'via']",20140916 1523260000,de para via,3,0.0,0
12160,"['list', 'sept', 'pend', 'via']",20140916 1523010000,list sept pend via,4,0.0,0
12161,"['fear', 'splashi', 'site', 'scare']",20140916 1522540000,fear splashi site scare,4,-0.7506,0
12162,"['indirect', 'rise', 'ahead']",20140916 1522070000,indirect rise ahead,3,0.0,0
12163,['trigger'],20140916 1521450000,trigger,1,0.0,0
12164,"['list', 'sept', 'pend', 'canada']",20140916 1521320000,list sept pend canada,4,0.0,0
12165,"['sure', 'sick', 'hear', 'get', 'back', 'russia']",20140916 1521210000,sure sick hear get back russia,6,-0.25,0
12166,"['seven', 'soar', 'gain', 'busi']",20140916 1521110000,seven soar gain busi,4,0.5267,0
12167,"['list', 'sept', 'pend']",20140916 1520480000,list sept pend,3,0.0,0
12168,"['list', 'sept', 'pend']",20140916 1520450000,list sept pend,3,0.0,0
12169,"['list', 'sept', 'pend']",20140916 1520300000,list sept pend,3,0.0,0
12170,"['list', 'sept', 'pend']",20140916 1520290000,list sept pend,3,0.0,0
12171,"['list', 'sept', 'pend', 'find']",20140916 1519440000,list sept pend find,4,0.0,0
12172,"['list', 'sept', 'pend']",20140916 1519010000,list sept pend,3,0.0,0
12173,"['list', 'sept', 'pend']",20140916 1518180000,list sept pend,3,0.0,0
12174,"['busi', 'bonanza', 'select', 'media', 'video']",20140916 1518160000,busi bonanza select media video,5,0.0,0
12175,"['bonanza', 'select', 'what', 'news', 'bonanza', 'select', 'f']",20140916 1518150000,bonanza select what news bonanza select f,7,0.0,0
12176,"['list', 'sept', 'pend']",20140916 1517520000,list sept pend,3,0.0,0
12177,"['mad', 'punt', 'invest', 'anyon', 'go']",20140916 1517230000,mad punt invest anyon go,5,-0.4939,0
12178,"['list', 'sept', 'pend']",20140916 1516580000,list sept pend,3,0.0,0
12179,"['media', 'alert', 'reveal', 'cayman', 'firm', 'china']",20140916 1516340000,media alert reveal cayman firm china,6,0.296,0
